num = 9, ma = 20, rate = 0.006000, multiple = 2.500000, reaction = 10, last = 30
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 5, last = 20
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 5, last = 25
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 5, last = 30
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 10, last = 20
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 10, last = 25
num = 6, ma = 20, rate = 0.006000, multiple = 3.000000, reaction = 10, last = 30
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 5, last = 20
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 5, last = 25
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 5, last = 30
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 10, last = 20
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 10, last = 25
num = 5, ma = 20, rate = 0.007000, multiple = 2.000000, reaction = 10, last = 30
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 5, last = 20
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 5, last = 25
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 5, last = 30
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 10, last = 20
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 10, last = 25
num = 5, ma = 20, rate = 0.007000, multiple = 2.500000, reaction = 10, last = 30
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 5, last = 20
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 5, last = 25
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 5, last = 30
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 10, last = 20
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 10, last = 25
num = 4, ma = 20, rate = 0.007000, multiple = 3.000000, reaction = 10, last = 30
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 5, last = 20
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 5, last = 25
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 5, last = 30
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 10, last = 20
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 10, last = 25
num = 5, ma = 20, rate = 0.008000, multiple = 2.000000, reaction = 10, last = 30
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 5, last = 20
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 5, last = 25
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 5, last = 30
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 10, last = 20
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 10, last = 25
num = 5, ma = 20, rate = 0.008000, multiple = 2.500000, reaction = 10, last = 30
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 5, last = 20
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 5, last = 25
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 5, last = 30
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 10, last = 20
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 10, last = 25
num = 4, ma = 20, rate = 0.008000, multiple = 3.000000, reaction = 10, last = 30
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 5, last = 20
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 5, last = 25
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 5, last = 30
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 10, last = 20
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 10, last = 25
num = 4, ma = 20, rate = 0.009000, multiple = 2.000000, reaction = 10, last = 30
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 5, last = 20
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 5, last = 25
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 5, last = 30
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 10, last = 20
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 10, last = 25
num = 4, ma = 20, rate = 0.009000, multiple = 2.500000, reaction = 10, last = 30
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 5, last = 20
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 5, last = 25
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 5, last = 30
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 10, last = 20
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 10, last = 25
num = 3, ma = 20, rate = 0.009000, multiple = 3.000000, reaction = 10, last = 30
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 5, last = 20
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 5, last = 25
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 5, last = 30
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 10, last = 20
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 10, last = 25
num = 2, ma = 20, rate = 0.010000, multiple = 2.000000, reaction = 10, last = 30
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 5, last = 20
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 5, last = 25
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 5, last = 30
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 10, last = 20
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 10, last = 25
num = 2, ma = 20, rate = 0.010000, multiple = 2.500000, reaction = 10, last = 30
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 5, last = 20
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 5, last = 25
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 5, last = 30
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 10, last = 20
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 10, last = 25
num = 1, ma = 20, rate = 0.010000, multiple = 3.000000, reaction = 10, last = 30
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 5, last = 20
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 5, last = 25
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 5, last = 30
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 10, last = 20
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 10, last = 25
num = 34, ma = 25, rate = 0.005000, multiple = 2.000000, reaction = 10, last = 30
num = 29, ma = 25, rate = 0.005000, multiple = 2.500000, reaction = 5, last = 20
num = 29, ma = 25, rate = 0.005000, multiple = 2.500000, reaction = 5, last = 25
